date,url,title,title_clean,is_drc,year,is_conflict,has_emotional,has_personal,has_narrative,has_firstperson,drama_binary
2018-05-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/congo-confirms-first-death-in-latest-ebola-outbreak-idUSKBN1IB13D,,congo confirms first death in latest ebola outbreak,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://in.reuters.com/article/health-ebola-congo/corrected-first-reported-deaths-in-congo-ebola-outbreak-came-in-january-who-idINKBN1IB13K,,corrected first reported deaths in congo ebola outbreak came in january who,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/first-reported-deaths-in-congo-ebola-outbreak-came-in-jan-who-idUSKBN1IB13D,,first reported deaths in congo ebola outbreak came in jan who,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://in.reuters.com/article/health-ebola-congo/first-reported-deaths-in-congo-ebola-outbreak-came-in-january-who-idINKBN1IB13K,,first reported deaths in congo ebola outbreak came in january who,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/first-suspected-deaths-in-congo-ebola-outbreak-came-in-january-who-idUSKBN1IB13D,,first suspected deaths in congo ebola outbreak came in january who,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo-casualties/congo-confirms-one-dead-from-ebola-11-others-infected-idUSKBN1IB2JP,,congo confirms one dead from ebola 11 others infected,True,2018,True,0,0,0,0,0
2018-05-10 00:00:00.000,https://www.reuters.com/article/health-ebola-congo/update-3-first-reported-deaths-in-congo-ebola-outbreak-came-in-jan-who-idUSL8N1SH2J4,,update 3 first reported deaths in congo ebola outbreak came in jan who,True,2018,True,0,0,0,0,0
2018-05-11 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/congo-says-another-suspected-death-in-latest-ebola-outbreak-idUKKBN1IB16X,,congo says another suspected death in latest ebola outbreak,True,2018,True,0,0,1,0,1
2018-05-11 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo/congo-confirms-first-death-in-latest-ebola-outbreak-idUKKBN1IB16X,,congo confirms first death in latest ebola outbreak,True,2018,True,0,0,0,0,0
2018-05-11 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo/congo-says-another-suspected-death-in-latest-ebola-outbreak-idUKKBN1IB13D,,congo says another suspected death in latest ebola outbreak,True,2018,True,0,0,1,0,1
2018-05-11 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo/congo-says-another-suspected-death-in-latest-ebola-outbreak-idUSKBN1IB13D,,congo says another suspected death in latest ebola outbreak,True,2018,True,0,0,1,0,1
2018-05-17 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola/congo-warns-of-new-phase-in-ebola-outbreak-after-first-urban-case-idUKKCN1II043,,congo warns of new phase in ebola outbreak after first urban case,True,2018,True,0,0,0,0,0
2018-05-17 00:00:00.000,https://in.reuters.com/article/health-ebola/congo-warns-of-new-phase-in-ebola-outbreak-after-first-urban-case-idINKCN1IH1BO,,congo warns of new phase in ebola outbreak after first urban case,True,2018,True,0,0,0,0,0
2018-05-22 00:00:00.000,https://in.reuters.com/article/us-health-ebola/two-new-ebola-deaths-recorded-in-congo-health-ministry-idINKCN1IN0WP,,two new ebola deaths recorded in congo health ministry,True,2018,True,0,0,0,0,0
2018-05-22 00:00:00.000,https://www.reuters.com/article/us-health-ebola/two-new-ebola-deaths-recorded-in-congo-health-ministry-idUSKCN1IN0WP,,two new ebola deaths recorded in congo health ministry,True,2018,True,0,0,0,0,0
